"id","gloss","stem","actual_phonology","model_phonology","type","language","num_morphemes","num_tokens","utterance_order","corpus_name","part_of_speech","speaker_code","speaker_name","speaker_role","target_child_name","target_child_age","target_child_sex","media_start","media_end","media_unit","collection_name","collection_id","corpus_id","speaker_id","target_child_id","transcript_id","clean_utterances","bin","dont_pos","condensed_pos","v_utterances","do"
9929480,"I don't want xxx","I do want","","","declarative","eng",4,4,117,"Lara","pro:sub mod v","CHI","Lara","Target_Child","Lara",31.4606,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25086,"I don't want ","31-32","pro:sub don't v","n mod v","I don't v","don't"
9931972,"I don't want this one","I do want this one","","","declarative","eng",6,5,286,"Lara","pro:sub mod v det:dem pro:indef","CHI","Lara","Target_Child","Lara",31.42775,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25088,"I don't want this one","31-32","pro:sub don't v det:dem pro:indef","n mod v det n","I don't v this one","don't"
9932511,"I don't like it little bits","I do like it little bit","","","declarative","eng",8,6,340,"Lara","pro:sub mod v pro:per adj n","CHI","Lara","Target_Child","Lara",31.4606,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25086,"I don't like it little bits","31-32","pro:sub don't v pro:per adj n","n mod v n adj n","I don't v it little bits","don't"
9933268,"I don't like mushrooms","I do like mushroom","","","declarative","eng",6,4,278,"Lara","pro:sub mod v n","CHI","Lara","Target_Child","Lara",31.85486,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25090,"I don't like mushrooms","31-32","pro:sub don't v n","n mod v n","I don't v mushrooms","don't"
9933337,"I don't like garlic","I do like garlic","","","declarative","eng",5,4,284,"Lara","pro:sub mod v n","CHI","Lara","Target_Child","Lara",31.85486,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25090,"I don't like garlic","31-32","pro:sub don't v n","n mod v n","I don't v garlic","don't"
9933774,"I don't like cabbage","I do like cabbage","","","declarative","eng",5,4,169,"Lara","pro:sub mod v n","CHI","Lara","Target_Child","Lara",31.88772,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25091,"I don't like cabbage","31-32","pro:sub don't v n","n mod v n","I don't v cabbage","don't"
9934209,"I don't like dirty bit","I do like dirty bit","","","declarative","eng",6,5,460,"Lara","pro:sub mod v v n","CHI","Lara","Target_Child","Lara",31.49346,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25087,"I don't like dirty bit","31-32","pro:sub don't v v n","n mod v v n","I don't v v bit","don't"
9934301,"I don't like xxx this","I do like this","","","declarative","eng",5,5,479,"Lara","pro:sub mod v pro:dem","CHI","Lara","Target_Child","Lara",31.42775,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25088,"I don't like this","31-32","pro:sub don't v pro:dem","n mod v n","I don't v this","don't"
9934450,"I don't know","I do know","","","declarative","eng",4,3,632,"Lara","pro:sub mod v","CHI","Lara","Target_Child","Lara",30.92055,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25082,"I don't know","30-31","pro:sub don't v","n mod v","I don't v","don't"
9934637,"I don't want that one","I do want that one","","","declarative","eng",6,5,498,"Lara","pro:sub mod v adv pro:indef","CHI","Lara","Target_Child","Lara",31.49346,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25087,"I don't want that one","31-32","pro:sub don't v adv pro:indef","n mod v adv n","I don't v that one","don't"
9934803,"I don't like that car","I do like that car","","","declarative","eng",6,5,1318,"Lara","pro:sub mod v det:dem n","CHI","Lara","Target_Child","Lara",26.16481,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25061,"I don't like that car","26-27","pro:sub don't v det:dem n","n mod v det n","I don't v that car","don't"
9934845,"you don't pinch","you do pinch","","","declarative","eng",4,3,515,"Lara","pro:per mod v","CHI","Lara","Target_Child","Lara",31.49346,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25087,"you don't pinch","31-32","pro:per don't v","n mod v","you don't v","don't"
9935665,"you don't xxx","you do","","","declarative","eng",3,3,74,"Lara","pro:per mod","CHI","Lara","Target_Child","Lara",32.09922,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25094,"you don't ","32-33","pro:per don't","n mod","you don't","don't"
9936141,"I don't want anymore","I do want anymore","","","declarative","eng",5,4,617,"Lara","pro:sub mod v adv","CHI","Lara","Target_Child","Lara",31.49346,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25087,"I don't want anymore","31-32","pro:sub don't v adv","n mod v adv","I don't v anymore","don't"
9936552,"I don't know how to change Amy","I do know how to change Amy","","","declarative","eng",8,7,404,"Lara","pro:sub mod v pro:int inf v n:prop","CHI","Lara","Target_Child","Lara",31.88772,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25091,"I don't know how to change Amy","31-32","pro:sub don't v pro:int inf v n:prop","n mod v n inf v n","I don't v how to v n:prop","don't"
9936716,"I don't know how to do it","I do know how to do it","","","declarative","eng",8,7,417,"Lara","pro:sub mod v pro:int inf v pro:per","CHI","Lara","Target_Child","Lara",31.88772,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25091,"I don't know how to do it","31-32","pro:sub don't v pro:int inf do pro:per","n mod v n inf v n","I don't v how to v it","don't"
9937707,"I don't want two","I do want two","","","declarative","eng",5,4,253,"Lara","pro:sub mod v det:num","CHI","Lara","Target_Child","Lara",32.09922,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25094,"I don't want two","32-33","pro:sub don't v det:num","n mod v det","I don't v two","don't"
9937876,"I don't want two","I do want two","","","declarative","eng",5,4,266,"Lara","pro:sub mod v det:num","CHI","Lara","Target_Child","Lara",32.09922,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25094,"I don't want two","32-33","pro:sub don't v det:num","n mod v det","I don't v two","don't"
9937976,"I don't like","I do like","","","trail off","eng",4,3,288,"Lara","pro:sub mod co","CHI","Lara","Target_Child","Lara",32.03351,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25092,"I don't like","32-33","pro:sub don't co","n mod co","I don't like","don't"
9939108,"I don't want some of yours","I do want some of yours","","","declarative","eng",7,6,143,"Lara","pro:sub mod v pro:indef prep pro:poss","CHI","Lara","Target_Child","Lara",32.36206,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25098,"I don't want some of yours","32-33","pro:sub don't v pro:indef prep pro:poss","n mod v n prep n","I don't v some of yours","don't"
9939407,"I don't want those two","I do want those two","","","declarative","eng",6,5,627,"Lara","pro:sub mod v det:dem det:num","CHI","Lara","Target_Child","Lara",31.88772,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25091,"I don't want those two","31-32","pro:sub don't v det:dem det:num","n mod v det det","I don't v those two","don't"
9940090,"I don't want","I do want","","","interruption","eng",4,3,135,"Lara","pro:sub mod v","CHI","Lara","Target_Child","Lara",32.49348,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25099,"I don't want","32-33","pro:sub don't v","n mod v","I don't v","don't"
9940118,"I don't want that other picture","I do want that other picture","","","declarative","eng",7,6,984,"Lara","pro:sub mod v adv qn n","CHI","Lara","Target_Child","Lara",31.42775,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25088,"I don't want that other picture","31-32","pro:sub don't v adv qn n","n mod v adv qn n","I don't v that other picture","don't"
9940417,"I don't wanna make a bridge","I do want make a bridge","","","declarative","eng",8,6,368,"Lara","pro:sub mod v v det:art n","CHI","Lara","Target_Child","Lara",30.2306,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25075,"I don't wanna make a bridge","30-31","pro:sub don't v v det:art n","n mod v v det n","I don't v v a bridge","don't"
9940905,"I don't wanna draw a chicken","I do want draw a chicken","","","declarative","eng",8,6,1051,"Lara","pro:sub mod v v det:art n","CHI","Lara","Target_Child","Lara",31.42775,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25088,"I don't wanna draw a chicken","31-32","pro:sub don't v v det:art n","n mod v v det n","I don't v v a chicken","don't"
9941516,"you don't cut your finger","you do cut your finger","","","declarative","eng",7,5,975,"Lara","pro:per mod v det:poss n","CHI","Lara","Target_Child","Lara",31.85486,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25090,"you don't cut your finger","31-32","pro:per don't v det:poss n","n mod v det n","you don't v your finger","don't"
9942131,"I don't like strawberries","I do like strawberry","","","declarative","eng",6,4,1303,"Lara","pro:sub mod v n","CHI","Lara","Target_Child","Lara",30.92055,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25082,"I don't like strawberries","30-31","pro:sub don't v n","n mod v n","I don't v strawberries","don't"
9942597,"I don't know the words either","I do know the word either","","","declarative","eng",8,6,32,"Lara","pro:sub mod v det:art n adv","CHI","Lara","Target_Child","Lara",33.29637,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25102,"I don't know the words either","33-34","pro:sub don't v det:art n adv","n mod v det n adv","I don't v the words either","don't"
9943008,"I don't want poorly feet","I do want poor foot","","","declarative","eng",9,5,378,"Lara","pro:sub mod v adv n","CHI","Lara","Target_Child","Lara",32.49348,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25099,"I don't want poorly feet","32-33","pro:sub don't v adv n","n mod v adv n","I don't v poorly feet","don't"
9943517,"I don't like this","I do like this","","","declarative","eng",5,4,129,"Lara","pro:sub mod v pro:dem","CHI","Lara","Target_Child","Lara",32.29635,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25097,"I don't like this","32-33","pro:sub don't v pro:dem","n mod v n","I don't v this","don't"
9943599,"you don't talk to daddy","you do talk to daddy","","","declarative","eng",6,5,774,"Lara","pro:per mod v prep n","CHI","Lara","Target_Child","Lara",32.03351,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25092,"you don't talk to daddy","32-33","pro:per don't v prep n","n mod v prep n","you don't v to daddy","don't"
9944178,"I don't","I do","","","declarative","eng",3,2,1206,"Lara","pro:sub mod","CHI","Lara","Target_Child","Lara",31.85486,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25090,"I don't","31-32","pro:sub don't","n mod","I don't","don't"
9944316,"I don't want that on","I do want that on","","","declarative","eng",6,5,2,"Lara","pro:sub mod v pro:dem adv","CHI","Lara","Target_Child","Lara",32.06637,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25093,"I don't want that on","32-33","pro:sub don't v pro:dem adv","n mod v n adv","I don't v that on","don't"
9944463,"I don't have bottles now","I do have bottle now","","","declarative","eng",7,5,1074,"Lara","pro:sub mod v n adv","CHI","Lara","Target_Child","Lara",31.88772,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25091,"I don't have bottles now","31-32","pro:sub don't v n adv","n mod v n adv","I don't v bottles now","don't"
9944806,"I don't want a bottle","I do want a bottle","","","declarative","eng",6,5,1103,"Lara","pro:sub mod v det:art n","CHI","Lara","Target_Child","Lara",31.88772,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25091,"I don't want a bottle","31-32","pro:sub don't v det:art n","n mod v det n","I don't v a bottle","don't"
9944903,"I don't know","I do know","","","declarative","eng",4,3,1111,"Lara","pro:sub mod v","CHI","Lara","Target_Child","Lara",31.88772,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25091,"I don't know","31-32","pro:sub don't v","n mod v","I don't v","don't"
9944987,"I don't want that one","I do want that one","","","declarative","eng",6,5,558,"Lara","pro:sub mod v adv pro:indef","CHI","Lara","Target_Child","Lara",32.49348,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25099,"I don't want that one","32-33","pro:sub don't v adv pro:indef","n mod v adv n","I don't v that one","don't"
9945405,"I don't need a cuddle","I do need a cuddle","","","declarative","eng",6,5,258,"Lara","pro:sub mod v det:art v","CHI","Lara","Target_Child","Lara",33.29637,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25102,"I don't need a cuddle","33-34","pro:sub don't v det:art v","n mod v det v","I don't v a v","don't"
9945709,"I don't know","I do know","","","declarative","eng",4,3,318,"Lara","pro:sub mod v","CHI","Lara","Target_Child","Lara",32.29635,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25097,"I don't know","32-33","pro:sub don't v","n mod v","I don't v","don't"
9947649,"I don't know","I do know","","","declarative","eng",4,3,262,"Lara","pro:sub mod v","CHI","Lara","Target_Child","Lara",32.06637,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25093,"I don't know","32-33","pro:sub don't v","n mod v","I don't v","don't"
9947948,"I don't want Peter_Rabbit","I do want Peter_Rabbit","","","declarative","eng",5,4,63,"Lara","pro:sub mod v n:prop","CHI","Lara","Target_Child","Lara",33.32923,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25104,"I don't want Peter_Rabbit","33-34","pro:sub don't v n:prop","n mod v n","I don't v n:prop","don't"
9947975,"I don't want my blue one","I do want my blue one","","","declarative","eng",7,6,785,"Lara","pro:sub mod v det:poss n pro:indef","CHI","Lara","Target_Child","Lara",32.49348,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25099,"I don't want my blue one","32-33","pro:sub don't v det:poss n pro:indef","n mod v det n n","I don't v my blue one","don't"
9948305,"I don't know","I do know","","","declarative","eng",4,3,807,"Lara","pro:sub mod v","CHI","Lara","Target_Child","Lara",32.49348,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25099,"I don't know","32-33","pro:sub don't v","n mod v","I don't v","don't"
9948357,"I don't wanna put them in there","I do want put them in there","","","declarative","eng",10,7,482,"Lara","pro:sub mod v v pro:obj prep n","CHI","Lara","Target_Child","Lara",33.29637,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25102,"I don't wanna put them in there","33-34","pro:sub don't v v pro:obj prep n","n mod v v n prep n","I don't v v them in there","don't"
9948788,"I don't wanna","I do want","","","declarative","eng",5,3,45,"Lara","pro:sub mod v","CHI","Lara","Target_Child","Lara",33.42779,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25106,"I don't wanna","33-34","pro:sub don't v","n mod v","I don't v","don't"
9948889,"I don't wanna","I do want","","","declarative","eng",5,3,51,"Lara","pro:sub mod v","CHI","Lara","Target_Child","Lara",33.42779,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25106,"I don't wanna","33-34","pro:sub don't v","n mod v","I don't v","don't"
9948975,"I don't want xxx","I do want","","","declarative","eng",4,4,1405,"Lara","pro:sub mod v","CHI","Lara","Target_Child","Lara",31.88772,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25091,"I don't want ","31-32","pro:sub don't v","n mod v","I don't v","don't"
9949118,"I don't want","I do want","","","trail off","eng",4,3,142,"Lara","pro:sub mod v","CHI","Lara","Target_Child","Lara",33.32923,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25104,"I don't want","33-34","pro:sub don't v","n mod v","I don't v","don't"
9949192,"because I don't want it","because I do want it","","","declarative","eng",6,5,147,"Lara","conj pro:sub mod v pro:per","CHI","Lara","Target_Child","Lara",33.32923,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25104,"because I don't want it","33-34","conj pro:sub don't v pro:per","conj n mod v n","because I don't v it","don't"
9949442,"I don't want put it away","I do want put it away","","","declarative","eng",8,6,1220,"Lara","pro:sub mod v v pro:per adv","CHI","Lara","Target_Child","Lara",32.09922,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25094,"I don't want put it away","32-33","pro:sub don't v v pro:per adv","n mod v v n adv","I don't v v it away","don't"
9949878,"I don't want it","I do want it","","","declarative","eng",5,4,897,"Lara","pro:sub mod v pro:per","CHI","Lara","Target_Child","Lara",32.49348,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25099,"I don't want it","32-33","pro:sub don't v pro:per","n mod v n","I don't v it","don't"
9950258,"I don't wanna","I do want","","","declarative","eng",5,3,9,"Lara","pro:sub mod v","CHI","Lara","Target_Child","Lara",34.16497,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25111,"I don't wanna","34-35","pro:sub don't v","n mod v","I don't v","don't"
9950789,"I don't want play with it again","I do want play with it again","","","declarative","eng",8,7,40,"Lara","pro:sub mod v n prep pro:per adv","CHI","Lara","Target_Child","Lara",34.16497,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25111,"I don't want play with it again","34-35","pro:sub don't v n prep pro:per adv","n mod v n prep n adv","I don't v play with it again","don't"
9950959,"we don't want the monsters","we do want the monster","","","declarative","eng",7,5,178,"Lara","pro:sub mod v det:art n","CHI","Lara","Target_Child","Lara",33.42779,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25106,"we don't want the monsters","33-34","pro:sub don't v det:art n","n mod v det n","we don't v the monsters","don't"
9951795,"I don't want Amy to read pictures","I do want Amy to read picture","","","declarative","eng",10,7,315,"Lara","pro:sub mod v n:prop inf v n","CHI","Lara","Target_Child","Lara",33.32923,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25104,"I don't want Amy to read pictures","33-34","pro:sub don't v n:prop inf v n","n mod v n inf v n","I don't v n:prop to v pictures","don't"
9951965,"I don't want Sleeping_Beauty","I do want Sleeping_Beauty","","","declarative","eng",5,4,1588,"Lara","pro:sub mod v n:prop","CHI","Lara","Target_Child","Lara",31.88772,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25091,"I don't want Sleeping_Beauty","31-32","pro:sub don't v n:prop","n mod v n","I don't v n:prop","don't"
9952052,"I don't want that one","I do want that one","","","declarative","eng",6,5,549,"Lara","pro:sub mod v adv pro:indef","CHI","Lara","Target_Child","Lara",32.06637,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25093,"I don't want that one","32-33","pro:sub don't v adv pro:indef","n mod v adv n","I don't v that one","don't"
9952467,"I don't know","I do know","","","question","eng",4,3,273,"Lara","pro:sub mod v","CHI","Lara","Target_Child","Lara",33.42779,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25106,"I don't know","33-34","pro:sub don't v","n mod v","I don't v","don't"
9952557,"I don't want","I do want","","","interruption","eng",4,3,537,"Lara","pro:sub mod v","CHI","Lara","Target_Child","Lara",33.00068,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25105,"I don't want","33-34","pro:sub don't v","n mod v","I don't v","don't"
9952743,"you don't do that","you do do that","","","declarative","eng",5,4,159,"Lara","pro:per mod v pro:dem","CHI","Lara","Target_Child","Lara",34.16497,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25111,"you don't do that","34-35","pro:per don't do pro:dem","n mod v n","you don't v that","don't"
9952772,"you don't pull","you do pull","","","trail off","eng",4,3,801,"Lara","pro:per mod v","CHI","Lara","Target_Child","Lara",32.29635,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25097,"you don't pull","32-33","pro:per don't v","n mod v","you don't v","don't"
9953001,"I don't like mine","I do like mine","","","declarative","eng",5,4,210,"Lara","pro:sub mod v pro:poss","CHI","Lara","Target_Child","Lara",33.8549,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25109,"I don't like mine","33-34","pro:sub don't v pro:poss","n mod v n","I don't v mine","don't"
9953588,"I don't like wicked fairy","I do like wicked fairy","","","declarative","eng",6,5,1693,"Lara","pro:sub mod v adj n","CHI","Lara","Target_Child","Lara",31.88772,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25091,"I don't like wicked fairy","31-32","pro:sub don't v adj n","n mod v adj n","I don't v wicked fairy","don't"
9953639,"I don't know","I do know","","","declarative","eng",4,3,662,"Lara","pro:sub mod v","CHI","Lara","Target_Child","Lara",32.06637,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25093,"I don't know","32-33","pro:sub don't v","n mod v","I don't v","don't"
9953668,"I don't know","I do know","","","declarative","eng",4,3,664,"Lara","pro:sub mod v","CHI","Lara","Target_Child","Lara",32.06637,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25093,"I don't know","32-33","pro:sub don't v","n mod v","I don't v","don't"
9953845,"I don't like this","I do like this","","","declarative","eng",5,4,1711,"Lara","pro:sub mod v pro:dem","CHI","Lara","Target_Child","Lara",31.88772,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25091,"I don't like this","31-32","pro:sub don't v pro:dem","n mod v n","I don't v this","don't"
9953884,"I don't like all the ladies at the castle","I do like all the lady at the castle","","","declarative","eng",11,9,1714,"Lara","pro:sub mod v qn det:art n prep det:art n","CHI","Lara","Target_Child","Lara",31.88772,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25091,"I don't like all the ladies at the castle","31-32","pro:sub don't v qn det:art n prep det:art n","n mod v qn det n prep det n","I don't v all the ladies at the castle","don't"
9954594,"I don't know","I do know","","","declarative","eng",4,3,681,"Lara","pro:sub mod v","CHI","Lara","Target_Child","Lara",33.00068,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25105,"I don't know","33-34","pro:sub don't v","n mod v","I don't v","don't"
9954846,"I don't know","I do know","","","declarative","eng",4,3,703,"Lara","pro:sub mod v","CHI","Lara","Target_Child","Lara",33.00068,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25105,"I don't know","33-34","pro:sub don't v","n mod v","I don't v","don't"
9955106,"I don't know","I do know","","","declarative","eng",4,3,724,"Lara","pro:sub mod v","CHI","Lara","Target_Child","Lara",33.00068,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25105,"I don't know","33-34","pro:sub don't v","n mod v","I don't v","don't"
9955369,"I don't want this now","I do want this now","","","declarative","eng",6,5,544,"Lara","pro:sub mod v pro:dem adv","CHI","Lara","Target_Child","Lara",30.72342,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25081,"I don't want this now","30-31","pro:sub don't v pro:dem adv","n mod v n adv","I don't v this now","don't"
9955746,"I don't know","I do know","","","declarative","eng",4,3,383,"Lara","pro:sub mod v","CHI","Lara","Target_Child","Lara",34.16497,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25111,"I don't know","34-35","pro:sub don't v","n mod v","I don't v","don't"
9955873,"I don't wanna","I do want","","","declarative","eng",5,3,582,"Lara","pro:sub mod v","CHI","Lara","Target_Child","Lara",30.72342,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25081,"I don't wanna","30-31","pro:sub don't v","n mod v","I don't v","don't"
9955937,"I don't want","I do want","","","trail off","eng",4,3,441,"Lara","pro:sub mod v","CHI","Lara","Target_Child","Lara",33.8549,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25109,"I don't want","33-34","pro:sub don't v","n mod v","I don't v","don't"
9956333,"I don't want my coat","I do want my coat","","","declarative","eng",6,5,802,"Lara","pro:sub mod v det:poss n","CHI","Lara","Target_Child","Lara",31.3949,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25085,"I don't want my coat","31-32","pro:sub don't v det:poss n","n mod v det n","I don't v my coat","don't"
9957015,"I don't like pricked her finger","I do like prick her finger","","","declarative","eng",8,6,1931,"Lara","pro:sub mod co v det:poss n","CHI","Lara","Target_Child","Lara",31.88772,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25091,"I don't like pricked her finger","31-32","pro:sub don't co v det:poss n","n mod co v det n","I don't like v her finger","don't"
9957160,"I don't know","I do know","","","declarative","eng",4,3,860,"Lara","pro:sub mod v","CHI","Lara","Target_Child","Lara",31.3949,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25085,"I don't know","31-32","pro:sub don't v","n mod v","I don't v","don't"
9957211,"I don't know","I do know","","","declarative","eng",4,3,701,"Lara","pro:sub mod v","CHI","Lara","Target_Child","Lara",33.32923,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25104,"I don't know","33-34","pro:sub don't v","n mod v","I don't v","don't"
9957640,"I don't know","I do know","","","declarative","eng",4,3,898,"Lara","pro:sub mod v","CHI","Lara","Target_Child","Lara",31.3949,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25085,"I don't know","31-32","pro:sub don't v","n mod v","I don't v","don't"
9957952,"I don't know","I do know","","","declarative","eng",4,3,931,"Lara","pro:sub mod v","CHI","Lara","Target_Child","Lara",33.00068,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25105,"I don't know","33-34","pro:sub don't v","n mod v","I don't v","don't"
9958204,"I don't want this one","I do want this one","","","declarative","eng",6,5,993,"Lara","pro:sub mod v det:dem pro:indef","CHI","Lara","Target_Child","Lara",32.06637,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25093,"I don't want this one","32-33","pro:sub don't v det:dem pro:indef","n mod v det n","I don't v this one","don't"
9958293,"I don't need all of that one","I do need all of that one","","","declarative","eng",8,7,999,"Lara","pro:sub mod v pro:indef prep det:dem pro:indef","CHI","Lara","Target_Child","Lara",32.06637,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25093,"I don't need all of that one","32-33","pro:sub don't v pro:indef prep det:dem pro:indef","n mod v n prep det n","I don't v all of that one","don't"
9958382,"I don't like that one","I do like that one","","","declarative","eng",6,5,1005,"Lara","pro:sub mod v adv pro:indef","CHI","Lara","Target_Child","Lara",32.06637,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25093,"I don't like that one","32-33","pro:sub don't v adv pro:indef","n mod v adv n","I don't v that one","don't"
9958572,"I don't want some","I do want some","","","declarative","eng",5,4,450,"Lara","pro:sub mod v qn","CHI","Lara","Target_Child","Lara",34.13212,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25110,"I don't want some","34-35","pro:sub don't v qn","n mod v qn","I don't v some","don't"
9958580,"I don't know","I do know","","","declarative","eng",4,3,586,"Lara","pro:sub mod v","CHI","Lara","Target_Child","Lara",34.16497,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25111,"I don't know","34-35","pro:sub don't v","n mod v","I don't v","don't"
9958875,"I don't want","I do want","","","trail off","eng",4,3,326,"Lara","pro:sub mod v","CHI","Lara","Target_Child","Lara",33.46065,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25108,"I don't want","33-34","pro:sub don't v","n mod v","I don't v","don't"
9959132,"I don't","I do","","","declarative","eng",3,2,1016,"Lara","pro:sub mod","CHI","Lara","Target_Child","Lara",33.00068,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25105,"I don't","33-34","pro:sub don't","n mod","I don't","don't"
9959895,"I don't wanna","I do want","","","declarative","eng",5,3,88,"Lara","pro:sub mod v","CHI","Lara","Target_Child","Lara",34.49352,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25117,"I don't wanna","34-35","pro:sub don't v","n mod v","I don't v","don't"
9960334,"you don't","you do","","","declarative","eng",3,2,846,"Lara","pro:per mod","CHI","Lara","Target_Child","Lara",33.42779,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25106,"you don't","33-34","pro:per don't","n mod","you don't","don't"
9960410,"I don't need my coat on","I do need my coat on","","","declarative","eng",7,6,713,"Lara","pro:sub mod v det:poss n adv","CHI","Lara","Target_Child","Lara",34.16497,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25111,"I don't need my coat on","34-35","pro:sub don't v det:poss n adv","n mod v det n adv","I don't v my coat on","don't"
9960518,"I don't know what to do","I do know what to do","","","declarative","eng",7,6,720,"Lara","pro:sub mod v pro:int inf v","CHI","Lara","Target_Child","Lara",34.16497,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25111,"I don't know what to do","34-35","pro:sub don't v pro:int inf do","n mod v n inf v","I don't v what to v","don't"
9960545,"I don't","I do","","","declarative","eng",3,2,722,"Lara","pro:sub mod","CHI","Lara","Target_Child","Lara",34.16497,"female",NA,NA,NA,"Eng-UK",12,224,15723,15723,25111,"I don't","34-35","pro:sub don't","n mod","I don't","don't"
